string_protein_id,gene_symbol,match_type
9606.ENSP00000478061,MARCKS,direct
9606.ENSP00000478070,CWC25,direct
9606.ENSP00000478104,VPS13D,direct
9606.ENSP00000478121,ELOC,direct
9606.ENSP00000478179,CASP8AP2,direct
9606.ENSP00000478187,CRY2,direct
9606.ENSP00000478212,AKAP1,direct
9606.ENSP00000478220,GGNBP2,direct
9606.ENSP00000478253,MTHFD1L,direct
9606.ENSP00000478255,ABCB1,direct
9606.ENSP00000478257,CCNI2,direct
9606.ENSP00000478258,PCDHGB5,direct
9606.ENSP00000478290,SRGAP2C,direct
9606.ENSP00000478298,SPPL2B,direct
9606.ENSP00000478303,POLR2E,direct
9606.ENSP00000478305,SMOX,direct
9606.ENSP00000478345,ZNF714,direct
9606.ENSP00000478352,GRIP2,direct
9606.ENSP00000478384,FOXI3,direct
9606.ENSP00000478388,NATD1,direct
9606.ENSP00000478396,TTI2,direct
9606.ENSP00000478417,PPP6R2,direct
9606.ENSP00000478426,TBC1D3D,direct
9606.ENSP00000478458,PLCL2,direct
9606.ENSP00000478473,TBC1D3B,direct
9606.ENSP00000478474,UBE2F,direct
9606.ENSP00000478478,GOLGA6L1,direct
9606.ENSP00000478479,RAB18,direct
9606.ENSP00000478490,YTHDF3,direct
9606.ENSP00000478501,ANAPC10,direct
9606.ENSP00000478557,ZNF787,direct
9606.ENSP00000478561,CYP1B1,direct
9606.ENSP00000478568,GAGE2E,direct
9606.ENSP00000478591,NEURL3,direct
9606.ENSP00000478600,P3H3,direct
9606.ENSP00000478606,PCDHB9,direct
9606.ENSP00000478609,NBPF12,direct
9606.ENSP00000478637,SYT16,direct
9606.ENSP00000478639,SLC1A7,direct
9606.ENSP00000478645,ICA1L,direct
9606.ENSP00000478671,CNTNAP3B,direct
9606.ENSP00000478672,RAG2,direct
9606.ENSP00000478699,TNFRSF9,direct
9606.ENSP00000478721,RYK,direct
9606.ENSP00000478725,IGHV3-16,direct
9606.ENSP00000478754,DDX6,direct
9606.ENSP00000478755,SEC14L2,direct
9606.ENSP00000478763,SIRPA,direct
9606.ENSP00000478766,NDUFC2-KCTD14,direct
9606.ENSP00000478767,PPP1R9B,direct
9606.ENSP00000478771,UBB,direct
9606.ENSP00000478783,LTN1,direct
9606.ENSP00000478830,TMPRSS7,direct
9606.ENSP00000478834,TEX28,direct
9606.ENSP00000478874,CAMK1D,direct
9606.ENSP00000478877,ADRM1,direct
9606.ENSP00000478878,CPNE4,direct
9606.ENSP00000478886,C17ORF78,direct
9606.ENSP00000478887,MYC,direct
9606.ENSP00000478892,GNAZ,direct
9606.ENSP00000478893,IGHD,direct
9606.ENSP00000478910,MAFIP,direct
9606.ENSP00000478927,YAP1,direct
9606.ENSP00000478931,AIFM2,direct
9606.ENSP00000478942,UPK1A,direct
9606.ENSP00000478962,CBY1,direct
9606.ENSP00000478982,RPP38,direct
9606.ENSP00000478993,GPHB5,direct
9606.ENSP00000479060,CCDC28A,direct
9606.ENSP00000479071,ZFAND6,direct
9606.ENSP00000479089,OSCAR,direct
9606.ENSP00000479097,CCL14,direct
9606.ENSP00000479104,SVOP,direct
9606.ENSP00000479113,GABRG3,direct
9606.ENSP00000479119,IGHV1-3,direct
9606.ENSP00000479130,ACSF3,direct
9606.ENSP00000479134,FMN1,direct
9606.ENSP00000479153,EHD1,direct
9606.ENSP00000479166,HOXA4,direct
9606.ENSP00000479168,PRH1,direct
9606.ENSP00000479169,H2BC9,direct
9606.ENSP00000479202,ARL8B,direct
9606.ENSP00000479203,HNRNPCL2,direct
9606.ENSP00000479207,GALNTL5,direct
9606.ENSP00000479216,UBXN8,direct
9606.ENSP00000479240,PINLYP,direct
9606.ENSP00000479243,ECSCR,direct
9606.ENSP00000479248,JAKMIP2,direct
9606.ENSP00000479256,TRIL,direct
9606.ENSP00000479258,PANO1,direct
9606.ENSP00000479261,UNC13B,direct
9606.ENSP00000479266,BORA,direct
9606.ENSP00000479291,NBPF20,direct
9606.ENSP00000479322,CLIP1,direct
9606.ENSP00000479326,RIMBP3B,direct
9606.ENSP00000479355,LENG9,direct
9606.ENSP00000479362,GOLGA6L10,direct
9606.ENSP00000479370,GUCD1,direct
9606.ENSP00000479449,ZNF700,direct
9606.ENSP00000479488,PHB1,alias
9606.ENSP00000479494,PCID2,direct
9606.ENSP00000479504,DDX52,direct
9606.ENSP00000479518,MYO19,direct
9606.ENSP00000479526,DPF3,direct
9606.ENSP00000479536,CD177,direct
9606.ENSP00000479542,KIZ,direct
9606.ENSP00000479580,GIMAP6,direct
9606.ENSP00000479598,RHNO1,direct
9606.ENSP00000479606,CLTC,direct
9606.ENSP00000479608,CT45A6,direct
9606.ENSP00000479617,UHRF1,direct
9606.ENSP00000479624,F8A1,direct
9606.ENSP00000479636,PLCD3,direct
9606.ENSP00000479656,KRTAP7-1,direct
9606.ENSP00000479664,AOAH,direct
9606.ENSP00000479667,RPS6KA5,direct
9606.ENSP00000479669,CAB39L,direct
9606.ENSP00000479675,IGHV3-15,direct
9606.ENSP00000479679,KCP,direct
9606.ENSP00000479693,NBPF14,direct
9606.ENSP00000479708,MAL2,direct
9606.ENSP00000479716,DNAJC28,direct
9606.ENSP00000479719,CYFIP2,direct
9606.ENSP00000479730,LRCOL1,direct
9606.ENSP00000479735,RAPGEFL1,direct
9606.ENSP00000479745,PRSS56,direct
9606.ENSP00000479762,RAB7B,direct
9606.ENSP00000479773,CFAP57,direct
9606.ENSP00000479811,CNTNAP4,direct
9606.ENSP00000479816,DENND1B,direct
9606.ENSP00000479844,RASGRP4,direct
9606.ENSP00000479850,ALG1L2,direct
9606.ENSP00000479860,CIB1,direct
9606.ENSP00000479861,SEPTIN2,direct
9606.ENSP00000479870,ALOX5AP,direct
9606.ENSP00000479884,ZNF229,direct
9606.ENSP00000479889,IRAK4,direct
9606.ENSP00000479904,ZMYM2,direct
9606.ENSP00000479910,MLLT6,direct
9606.ENSP00000479919,SH3GLB1,direct
9606.ENSP00000479953,LRRC8E,direct
9606.ENSP00000479955,CCL18,direct
9606.ENSP00000479964,SLC4A1AP,direct
9606.ENSP00000479969,ANGPTL8,direct
9606.ENSP00000479976,C11ORF96,direct
9606.ENSP00000480004,EPHX1,direct
9606.ENSP00000480012,ADORA2A,direct
9606.ENSP00000480027,PRAMEF11,direct
9606.ENSP00000480035,IGHV3-72,direct
9606.ENSP00000480043,VEGFC,direct
9606.ENSP00000480050,SYN2,direct
9606.ENSP00000480053,GPIHBP1,direct
9606.ENSP00000480056,METTL8,direct
9606.ENSP00000480059,P3R3URF,direct
9606.ENSP00000480090,PKD1L3,direct
9606.ENSP00000480091,NMRK2,direct
9606.ENSP00000480122,PRAMEF5,direct
9606.ENSP00000480132,NCAM1,direct
9606.ENSP00000480140,SRSF8,direct
9606.ENSP00000480150,HYOU1,direct
9606.ENSP00000480157,PIK3R6,direct
9606.ENSP00000480186,POLD2,direct
9606.ENSP00000480221,ANXA8L1,direct
9606.ENSP00000480240,LRMDA,direct
9606.ENSP00000480270,PPP1R18,direct
9606.ENSP00000480279,USH1G,direct
9606.ENSP00000480291,HNF1B,direct
9606.ENSP00000480301,IQSEC1,direct
9606.ENSP00000480314,ZSWIM9,direct
9606.ENSP00000480316,TUBGCP5,direct
9606.ENSP00000480322,CD99L2,direct
9606.ENSP00000480332,TRAPPC3,direct
9606.ENSP00000480336,SLC22A24,direct
9606.ENSP00000480355,CXORF49,direct
9606.ENSP00000480359,PDLIM5,direct
9606.ENSP00000480364,RCC1L,direct
9606.ENSP00000480376,GOLGA6L6,direct
9606.ENSP00000480378,MTERF4,direct
9606.ENSP00000480401,ZNF205,direct
9606.ENSP00000480421,SRRT,direct
9606.ENSP00000480428,B4GALT3,direct
9606.ENSP00000480439,DHRS3,direct
9606.ENSP00000480443,HSD11B1L,direct
9606.ENSP00000480445,MSANTD3,direct
9606.ENSP00000480474,COL19A1,direct
9606.ENSP00000480476,OPLAH,direct
9606.ENSP00000480483,NRN1,direct
9606.ENSP00000480484,TCHH,direct
9606.ENSP00000480489,PDZD7,direct
9606.ENSP00000480492,TSPAN10,direct
9606.ENSP00000480514,TMCO1,direct
9606.ENSP00000480524,GTF2IRD2B,direct
9606.ENSP00000480535,REXO2,direct
9606.ENSP00000480538,DNAI1,direct
9606.ENSP00000480549,CDC42EP3,direct
9606.ENSP00000480556,ZNF718,direct
9606.ENSP00000480573,ADRA2B,direct
9606.ENSP00000480583,OR52E5,direct
9606.ENSP00000480601,CFAP99,direct
9606.ENSP00000480615,ANTXRL,direct
9606.ENSP00000480626,PRDM11,direct
9606.ENSP00000480637,MAGEA6,direct
9606.ENSP00000480680,SEMA3B,direct
9606.ENSP00000480703,SLC46A1,direct
9606.ENSP00000480707,COPZ2,direct
9606.ENSP00000480715,IQCE,direct
9606.ENSP00000480722,NUDT18,direct
9606.ENSP00000480740,LRRC39,direct
9606.ENSP00000480744,ZNF385C,direct
9606.ENSP00000480750,ZAN,direct
9606.ENSP00000480763,EPHA5,direct
9606.ENSP00000480791,FGF1,direct
9606.ENSP00000480798,NDFIP2,direct
9606.ENSP00000480821,LSR,direct
9606.ENSP00000480824,PKIB,direct
9606.ENSP00000480836,BCL2L13,direct
9606.ENSP00000480851,SRRM3,direct
9606.ENSP00000480853,VPS29,direct
9606.ENSP00000480884,ST3GAL6,direct
9606.ENSP00000480914,FNDC11,direct
9606.ENSP00000480916,SLC9A7,direct
9606.ENSP00000480941,C18ORF32,direct
9606.ENSP00000480946,SETSIP,direct
9606.ENSP00000480966,P2RY6,direct
9606.ENSP00000480971,SSTR3,direct
9606.ENSP00000480986,ZCCHC17,direct
9606.ENSP00000480987,MCM3,direct
9606.ENSP00000480991,CHST9,direct
9606.ENSP00000480998,BHLHE23,direct
9606.ENSP00000481006,PLP1,direct
9606.ENSP00000481012,GAS2L1,direct
9606.ENSP00000481021,SEM1,direct
9606.ENSP00000481022,SCAMP1,direct
9606.ENSP00000481029,PSMC3,direct
9606.ENSP00000481038,CYFIP1,direct
9606.ENSP00000481046,PHOSPHO2,direct
9606.ENSP00000481054,RAB44,direct
9606.ENSP00000481056,FCGBP,direct
9606.ENSP00000481078,GOLGA6L9,direct
9606.ENSP00000481091,TADA2A,direct
9606.ENSP00000481096,MGAT4C,direct
9606.ENSP00000481109,PRAG1,direct
9606.ENSP00000481114,FOLR3,direct
9606.ENSP00000481126,VPS11,direct
9606.ENSP00000481149,ANKRD36B,direct
9606.ENSP00000481152,IGHV3-43D,direct
9606.ENSP00000481184,CT45A8,direct
9606.ENSP00000481185,GRIFIN,direct
9606.ENSP00000481203,SHISA8,direct
9606.ENSP00000481244,FXYD1,direct
9606.ENSP00000481249,SOCS2,direct
9606.ENSP00000481258,TBC1D3I,direct
9606.ENSP00000481271,ZNF761,direct
9606.ENSP00000481301,SLC38A3,direct
9606.ENSP00000481309,SPINK6,direct
9606.ENSP00000481313,SMR3B,direct
9606.ENSP00000481314,SNX12,direct
9606.ENSP00000481321,GABRR3,direct
9606.ENSP00000481357,CCL23,direct
9606.ENSP00000481358,TMEM191B,direct
9606.ENSP00000481380,CCNA2,direct
9606.ENSP00000481450,AMY2A,direct
9606.ENSP00000481457,TRIM49B,direct
9606.ENSP00000481465,FAM83D,direct
9606.ENSP00000481495,DDX24,direct
9606.ENSP00000481508,TBC1D3L,direct
9606.ENSP00000481542,NBPF26,direct
9606.ENSP00000481554,GRIA3,direct
9606.ENSP00000481559,MRM1,direct
9606.ENSP00000481570,TNFAIP3,direct
9606.ENSP00000481575,POM121C,direct
9606.ENSP00000481581,FOXD1,direct
9606.ENSP00000481592,SMIM22,direct
9606.ENSP00000481593,HTD2,direct
9606.ENSP00000481594,OR56A5,direct
9606.ENSP00000481613,POM121L1P,direct
9606.ENSP00000481625,SLC6A6,direct
9606.ENSP00000481626,ARK2N,alias
9606.ENSP00000481633,IFNL3,direct
9606.ENSP00000481646,RPS10,direct
9606.ENSP00000481675,SPRY1,direct
9606.ENSP00000481683,PRAMEF25,direct
9606.ENSP00000481684,FADS6,direct
9606.ENSP00000481694,SLC35E2B,direct
9606.ENSP00000481697,RSRC1,direct
9606.ENSP00000481699,SERPINI2,direct
9606.ENSP00000481721,TBC1D2,direct
9606.ENSP00000481728,ABCG4,direct
9606.ENSP00000481733,MED29,direct
9606.ENSP00000481750,AP5S1,direct
9606.ENSP00000481762,CSDE1,direct
9606.ENSP00000481773,SAP25,direct
9606.ENSP00000481780,MAPK8IP3,direct
9606.ENSP00000481815,TRIM64C,direct
9606.ENSP00000481824,MFRP,direct
9606.ENSP00000481834,HPCAL4,direct
9606.ENSP00000481841,CD24,direct
9606.ENSP00000481842,SAP18,direct
9606.ENSP00000481848,KCNN3,direct
9606.ENSP00000481850,JADE3,direct
9606.ENSP00000481854,FAM13C,direct
9606.ENSP00000481859,PAN2,direct
9606.ENSP00000481862,ARHGAP23,direct
9606.ENSP00000481886,PGRMC2,direct
9606.ENSP00000481893,CNOT6,direct
9606.ENSP00000481912,CHST12,direct
9606.ENSP00000481917,SEZ6L2,direct
9606.ENSP00000481920,MED6,direct
9606.ENSP00000481937,CEACAM20,direct
9606.ENSP00000481956,CREB3L1,direct
9606.ENSP00000481994,EPHB6,direct
9606.ENSP00000482027,NR4A3,direct
9606.ENSP00000482030,ZNF2,direct
9606.ENSP00000482032,IP6K1,direct
9606.ENSP00000482063,PCGF2,direct
9606.ENSP00000482075,PTGES3,direct
9606.ENSP00000482093,PER3,direct
9606.ENSP00000482142,FAM156A,direct
9606.ENSP00000482169,NEFL,direct
9606.ENSP00000482195,ZCCHC18,direct
9606.ENSP00000482202,PIGW,direct
9606.ENSP00000482218,BCL2L12,direct
9606.ENSP00000482228,PLEKHA2,direct
9606.ENSP00000482232,CGA,direct
9606.ENSP00000482245,DACH1,direct
9606.ENSP00000482259,CCL4,direct
9606.ENSP00000482264,DGAT1,direct
9606.ENSP00000482285,IFFO1,direct
9606.ENSP00000482304,ZP4,direct
9606.ENSP00000482306,TTC8,direct
9606.ENSP00000482313,RECQL4,direct
9606.ENSP00000482335,MAP7,direct
9606.ENSP00000482345,TBC1D3C,direct
9606.ENSP00000482358,PRSS57,direct
9606.ENSP00000482374,PRR36,direct
9606.ENSP00000482378,LRP5L,direct
9606.ENSP00000482393,IRX4,direct
9606.ENSP00000482410,JRK,direct
9606.ENSP00000482437,ALG9,direct
9606.ENSP00000482438,MED22,direct
9606.ENSP00000482445,PRXL2A,direct
9606.ENSP00000482457,PLCG2,direct
9606.ENSP00000482482,FAM228B,direct
9606.ENSP00000482486,RAVER1,direct
9606.ENSP00000482502,TYW1B,direct
9606.ENSP00000482504,NR2E3,direct
9606.ENSP00000482512,LCN8,direct
9606.ENSP00000482515,SPATS2L,direct
9606.ENSP00000482523,CDRT4,direct
9606.ENSP00000482540,ZNF658,direct
9606.ENSP00000482543,NDUFA6,direct
9606.ENSP00000482546,REC8,direct
9606.ENSP00000482548,PIP4K2B,direct
9606.ENSP00000482552,FAM170A,direct
9606.ENSP00000482568,ORAI1,direct
9606.ENSP00000482581,TWIST2,direct
9606.ENSP00000482599,METTL23,direct
9606.ENSP00000482600,GCNT7,direct
9606.ENSP00000482604,HSH2D,direct
9606.ENSP00000482607,ZNF322,direct
9606.ENSP00000482609,PEX12,direct
9606.ENSP00000482613,HMGN3,direct
9606.ENSP00000482620,RAB11FIP4,direct
9606.ENSP00000482630,TBC1D3H,direct
9606.ENSP00000482632,ZNF501,direct
9606.ENSP00000482639,MGST2,direct
9606.ENSP00000482647,ARHGEF18,direct
9606.ENSP00000482657,MAP3K14,direct
9606.ENSP00000482674,H2BC3,direct
9606.ENSP00000482678,IGKV1D-33,direct
9606.ENSP00000482704,DHRS11,direct
9606.ENSP00000482732,PTPN9,direct
9606.ENSP00000482743,TPSB2,direct
9606.ENSP00000482749,ZNF227,direct
9606.ENSP00000482753,C9ORF72,direct
9606.ENSP00000482760,PCSK6,direct
9606.ENSP00000482773,IDH3B,direct
9606.ENSP00000482786,FTCDNL1,direct
9606.ENSP00000482801,MILR1,direct
9606.ENSP00000482810,EPB41L4A,direct
9606.ENSP00000482819,ZNF343,direct
9606.ENSP00000482826,NAPB,direct
9606.ENSP00000482841,CRABP2,direct
9606.ENSP00000482870,DOC2A,direct
9606.ENSP00000482899,PAMR1,direct
9606.ENSP00000482950,DOC2B,direct
9606.ENSP00000482954,PRLR,direct
9606.ENSP00000482968,ALMS1,direct
9606.ENSP00000483001,NOP16,direct
9606.ENSP00000483005,TRIM52,direct
9606.ENSP00000483018,ABO,direct
9606.ENSP00000483038,SLC2A11,direct
9606.ENSP00000483059,NR2C2,direct
9606.ENSP00000483103,POTEB3,direct
9606.ENSP00000483110,TAC3,direct
9606.ENSP00000483117,ACD,direct
9606.ENSP00000483125,PADI6,direct
9606.ENSP00000483185,AP2B1,direct
9606.ENSP00000483228,PPP4R3B,direct
9606.ENSP00000483236,DCAF7,direct
9606.ENSP00000483239,OR4M2,direct
9606.ENSP00000483246,TMEM106A,direct
9606.ENSP00000483254,HNRNPDL,direct
9606.ENSP00000483276,TMEM222,direct
9606.ENSP00000483293,OR1N2,direct
9606.ENSP00000483300,ACACA,direct
9606.ENSP00000483312,WDR38,direct
9606.ENSP00000483313,WASF2,direct
9606.ENSP00000483328,POLR2J3,direct
9606.ENSP00000483345,HDGFL2,direct
9606.ENSP00000483356,RIBC2,direct
9606.ENSP00000483364,TCTN3,direct
9606.ENSP00000483375,GALE,direct
9606.ENSP00000483386,RIMBP3,direct
9606.ENSP00000483397,FSBP,direct
9606.ENSP00000483403,GHR,direct
9606.ENSP00000483408,RBM26,direct
9606.ENSP00000483424,MARK1,direct
9606.ENSP00000483430,IFI27,direct
9606.ENSP00000483453,SYNRG,direct
9606.ENSP00000483467,SBK3,direct
9606.ENSP00000483469,GPR179,direct
9606.ENSP00000483484,NSA2,direct
9606.ENSP00000483486,ARFRP1,direct
9606.ENSP00000483489,NTMT1,direct
9606.ENSP00000483494,R3HCC1L,direct
9606.ENSP00000483495,DDX27,direct
9606.ENSP00000483519,USP17L15,direct
9606.ENSP00000483521,LEPROT,direct
9606.ENSP00000483523,NOL4L,direct
9606.ENSP00000483547,MID1IP1,direct
9606.ENSP00000483549,RDM1,direct
9606.ENSP00000483552,FURIN,direct
9606.ENSP00000483562,SALL2,direct
9606.ENSP00000483567,IGKV2D-29,direct
9606.ENSP00000483570,BTK,direct
9606.ENSP00000483585,IGKV2-40,direct
9606.ENSP00000483599,SPON2,direct
9606.ENSP00000483621,CABYR,direct
9606.ENSP00000483624,CLECL1,direct
9606.ENSP00000483631,USP27X,direct
9606.ENSP00000483640,MYH7B,direct
9606.ENSP00000483667,CHD1,direct
9606.ENSP00000483673,GOLGA6L22,direct
9606.ENSP00000483688,PSMB3,direct
9606.ENSP00000483713,KLRF1,direct
9606.ENSP00000483720,ZNF107,direct
9606.ENSP00000483721,ADCYAP1R1,direct
9606.ENSP00000483757,DAOA,direct
9606.ENSP00000483764,TRIM64,direct
9606.ENSP00000483781,CISD3,direct
9606.ENSP00000483786,HPCAL1,direct
9606.ENSP00000483811,GAGE13,direct
9606.ENSP00000483814,NPRL3,direct
9606.ENSP00000483825,IKBKG,direct
9606.ENSP00000483842,H2AC4,direct
9606.ENSP00000483872,TSPAN33,direct
9606.ENSP00000483879,XKR5,direct
9606.ENSP00000483888,NDUFB1,direct
9606.ENSP00000483897,LYZL6,direct
9606.ENSP00000483903,H2BC15,direct
9606.ENSP00000483921,SSBP2,direct
9606.ENSP00000483930,FAM200B,direct
9606.ENSP00000483936,SYTL3,direct
9606.ENSP00000483946,PHF19,direct
9606.ENSP00000483965,TBC1D3E,direct
9606.ENSP00000484056,ZCCHC3,direct
9606.ENSP00000484060,PACSIN1,direct
9606.ENSP00000484078,CCL15,direct
9606.ENSP00000484105,PRIM2,direct
9606.ENSP00000484121,ARFIP2,direct
9606.ENSP00000484175,MFSD1,direct
9606.ENSP00000484176,CLEC18A,direct
9606.ENSP00000484181,TBC1D3K,direct
9606.ENSP00000484228,ATRAID,direct
9606.ENSP00000484237,PRAMEF7,direct
9606.ENSP00000484252,TSGA10IP,direct
9606.ENSP00000484261,H2AB1,direct
9606.ENSP00000484263,TMEM114,direct
9606.ENSP00000484288,LIG4,direct
9606.ENSP00000484342,NEB,direct
9606.ENSP00000484343,SERPINB6,direct
9606.ENSP00000484383,TARM1,direct
9606.ENSP00000484390,DAPK2,direct
9606.ENSP00000484398,SMTN,direct
9606.ENSP00000484403,TPTE,direct
9606.ENSP00000484411,HOXA3,direct
9606.ENSP00000484431,CD48,direct
9606.ENSP00000484443,NEK3,direct
9606.ENSP00000484472,EPPK1,direct
9606.ENSP00000484479,IFNA5,direct
9606.ENSP00000484492,RBIS,direct
9606.ENSP00000484497,OVCH2,direct
9606.ENSP00000484525,CTDP1,direct
9606.ENSP00000484552,GJA5,direct
9606.ENSP00000484580,PPP1R2,direct
9606.ENSP00000484601,CT45A10,direct
9606.ENSP00000484609,CRISP2,direct
9606.ENSP00000484615,OBP2B,direct
9606.ENSP00000484618,APELA,direct
9606.ENSP00000484640,B3GNT6,direct
9606.ENSP00000484644,CHAC1,direct
9606.ENSP00000484668,GAGE1,direct
9606.ENSP00000484669,CPSF1,direct
9606.ENSP00000484687,ZNHIT3,direct
9606.ENSP00000484689,IFITM2,direct
9606.ENSP00000484710,EPOP,direct
9606.ENSP00000484713,WASHC4,direct
9606.ENSP00000484715,SRCIN1,direct
9606.ENSP00000484732,CASTOR2,direct
9606.ENSP00000484736,TMEM120A,direct
9606.ENSP00000484803,FOXP1,direct
9606.ENSP00000484804,ARMC9,direct
9606.ENSP00000484807,SPATA31A7,direct
9606.ENSP00000484810,ZNF274,direct
9606.ENSP00000484824,MUC1,direct
9606.ENSP00000484852,ZNF283,direct
9606.ENSP00000484855,EXOC5,direct
9606.ENSP00000484862,ADAM29,direct
9606.ENSP00000484875,FOXD4L6,direct
9606.ENSP00000484893,PIGBOS1,direct
9606.ENSP00000484903,MRPL45,direct
9606.ENSP00000484928,CDH4,direct
9606.ENSP00000484940,TRDV1,direct
9606.ENSP00000484945,PRAC2,direct
9606.ENSP00000484998,PSMC6,direct
9606.ENSP00000485010,CIITA,direct
9606.ENSP00000485028,MUC13,direct
9606.ENSP00000485031,DEFB133,direct
9606.ENSP00000485033,DOCK1,direct
9606.ENSP00000485108,UBTFL1,direct
9606.ENSP00000485112,OR12D2,direct
9606.ENSP00000485117,PSG7,direct
9606.ENSP00000485118,SPATA31A3,direct
9606.ENSP00000485141,DEFB131B,direct
9606.ENSP00000485156,OR1S1,direct
9606.ENSP00000485206,PPIAL4A,direct
9606.ENSP00000485216,MTLN,direct
9606.ENSP00000485228,ZSCAN26,direct
9606.ENSP00000485230,SPDYE6,direct
9606.ENSP00000485238,FER1L5,direct
9606.ENSP00000485240,OR5AR1,direct
9606.ENSP00000485243,USP17L4,direct
9606.ENSP00000485258,PRAMEF9,direct
9606.ENSP00000485276,SCARF2,direct
9606.ENSP00000485287,OR2L8,direct
9606.ENSP00000485292,OR52R1,direct
9606.ENSP00000485295,OR4C16,direct
9606.ENSP00000485306,USP17L8,direct
9606.ENSP00000485316,SMIM26,direct
9606.ENSP00000485319,OR5L1,direct
9606.ENSP00000485323,USP17L3,direct
9606.ENSP00000485337,USP17L7,direct
9606.ENSP00000485357,HMCN2,direct
9606.ENSP00000485364,USP17L1,direct
9606.ENSP00000485398,SPDYE5,direct
9606.ENSP00000485401,UQCRHL,direct
9606.ENSP00000485407,OR51B2,direct
9606.ENSP00000485428,OR5D13,direct
9606.ENSP00000485431,OR4X2,direct
9606.ENSP00000485448,ZNF727,direct
9606.ENSP00000485450,HNRNPCL4,direct
9606.ENSP00000485473,PRAMEF18,direct
9606.ENSP00000485478,CDHR1,direct
9606.ENSP00000485483,OR2F1,direct
9606.ENSP00000485512,QRFP,direct
9606.ENSP00000485513,WASHC2C,direct
9606.ENSP00000485524,C8ORF89,direct
9606.ENSP00000485525,ADSL,direct
9606.ENSP00000485526,RASSF10,direct
9606.ENSP00000485530,OR52B4,direct
9606.ENSP00000485532,SERPINB11,direct
9606.ENSP00000485547,ZNF735,direct
9606.ENSP00000485577,OR1B1,direct
9606.ENSP00000485582,CERS1,direct
9606.ENSP00000485586,NXF2,direct
9606.ENSP00000485609,OR10X1,direct
9606.ENSP00000485612,OR51G1,direct
9606.ENSP00000485614,ZNF518A,direct
9606.ENSP00000485627,WASHC1,direct
9606.ENSP00000485628,SPATA31A5,direct
9606.ENSP00000485656,PRAMEF26,direct
9606.ENSP00000485659,MUC5AC,direct
9606.ENSP00000485661,OR8D2,direct
9606.ENSP00000485698,MTRES1,direct
9606.ENSP00000485750,ZNF280B,direct
9606.ENSP00000486109,TRPC4,direct
9606.ENSP00000486146,SMIM7,direct
9606.ENSP00000486230,SYT14,direct
9606.ENSP00000486252,RPS4Y2,direct
9606.ENSP00000486285,FARP1,direct
9606.ENSP00000486291,SUGCT,direct
9606.ENSP00000486357,PPIP5K2,direct
9606.ENSP00000486361,DBI,direct
9606.ENSP00000486502,ZIM2,direct
9606.ENSP00000486540,CNOT9,direct
9606.ENSP00000486574,UBAP1,direct
9606.ENSP00000486676,TREX1,direct
9606.ENSP00000486687,TIGD2,direct
9606.ENSP00000486725,PPIL2,direct
9606.ENSP00000486891,TCF7L2,direct
9606.ENSP00000486901,MICAL1,direct
9606.ENSP00000487041,COBLL1,direct
9606.ENSP00000487061,CCDC163,direct
9606.ENSP00000487073,NANOGP8,direct
9606.ENSP00000487136,OXNAD1,direct
9606.ENSP00000487164,VPS8,direct
9606.ENSP00000487174,ZEB2,direct
9606.ENSP00000487183,ZNF793,direct
9606.ENSP00000487358,THEMIS,direct
9606.ENSP00000487363,HAVCR1,direct
9606.ENSP00000487365,HSPH1,direct
9606.ENSP00000487444,SPTAN1,direct
9606.ENSP00000487603,OVOL3,direct
9606.ENSP00000487693,PITPNB,direct
9606.ENSP00000487719,TUBA4B,direct
9606.ENSP00000487772,SPDYE16,direct
9606.ENSP00000487785,KCNA2,direct
9606.ENSP00000487800,TMEM132E,direct
9606.ENSP00000487971,LPIN3,direct
9606.ENSP00000488022,TEX13C,direct
9606.ENSP00000488117,SPATA31D3,direct
9606.ENSP00000488251,SPATA31D4,direct
9606.ENSP00000488257,MAGEB6B,direct
9606.ENSP00000488302,PNMA6F,direct
9606.ENSP00000488305,NCBP2AS2,direct
9606.ENSP00000488361,BECN2,direct
9606.ENSP00000488404,PNMA6E,direct
9606.ENSP00000488422,CELF2,direct
9606.ENSP00000488437,PRSS2,direct
9606.ENSP00000488481,PLIN4,direct
9606.ENSP00000488568,MEIKIN,direct
9606.ENSP00000488642,TENT4A,direct
9606.ENSP00000488643,SMIM10L2A,direct
9606.ENSP00000488668,NHSL2,direct
9606.ENSP00000488696,TEX13D,direct
